id,title,tipo,icon,anclajes,lastUpdated,plazas,geometry
"497,Potrero Picarral,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,12,""[-0.8743690696868288,41.673226782730936]"""
"1817,Andrea Palladio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8717802586628542,41.61570683720826]"""
"1856,Centro Cívico Oliver,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9294721086083807,41.651532951483524]"""
"650,Guardería Municipal La Piraña,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8698442162195,41.64580574182657]"""
"1787,Coso,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,24,""[-0.8739052713459645,41.651509114570004]"""
"2009,Tenor Fleta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8735569680163687,41.635688683889974]"""
"947,Solar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8718561955915898,41.651513148406345]"""
"946,Bar Parque Bruil,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8698146621513532,41.650436053996536]"""
"271,Parque de la Esperanza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8654962874051341,41.66169716556263]"""
"1799,C.M.F. Nuevo Fleta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8642300180257816,41.63190650567973]"""
"1477,San Adrián de Sasabe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8581121094976512,41.645372357158635]"""
"517,CDM Alberto Maestro,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,9,2025-04-22T23:05:49,11,""[-0.8645414351586419,41.65001806800334]"""
"721,Estación Camino Natural Alfranca (abandonado),Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,25,2025-04-22T23:05:49,25,""[-0.8564986835730348,41.650437278678616]"""
"550,IES Río Gállego,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,30,""[-0.8439725378347223,41.66885111471949]"""
"18,Plaza España S/N,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8413885712953965,41.71754868796037]"""
"1994,La Torre Outlet Zaragoza Decathlon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,3,""[-0.9514096096820359,41.676504675590536]"""
"1998,La Torre Outlet Zaragoza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9499968650913025,41.67565846365297]"""
"2017,Enjoy la Ribera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,24,2025-04-22T23:05:49,24,""[-0.868851041735983,41.65811508565549]"""
"2019,Latassa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8916920399417739,41.643176428443994]"""
"2020,Matadero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8716360289922396,41.64411336132753]"""
"2023,Dalia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9277810450856514,41.64416106705565]"""
"1757,La Lectura,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8711000600308636,41.68591813198135]"""
"537,CEPI AGUSTINA DE ARAGÓN,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,26,2025-04-22T23:05:48,52,""[-0.8730493923342573,41.68786745892677]"""
"745,Deutsche bank,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:48,12,""[-0.8780011549493381,41.644975794733035]"""
"1748,Saiz de Otero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:48,24,""[-0.8941807758302384,41.6690517831144]"""
"371,IES Andalán,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,14,2025-04-22T23:05:48,16,""[-0.9039593893658654,41.660251982843825]"""
"457,Bar Parque,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:48,12,""[-0.9094668292823467,41.648050731859165]"""
"459,Escuela de Arte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:48,20,""[-0.8839986101766768,41.66242392414085]"""
"348,Pabellon de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:48,24,""[-0.8985324508296405,41.67135758341724]"""
"802,Andrés Vicente,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9133179952279258,41.64778708180936]"""
"1873,Emilio Laguna Azorin,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9216985170361256,41.64931876083759]"""
"502,Esquina Maestro Marquina,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:48,8,""[-0.8870714052447521,41.640071459694404]"""
"1865,Emilio Ostale,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9213598474125118,41.65236955544195]"""
"1609,IES Santiago Hernández,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9160509767759414,41.65633165822917]"""
"560,CDM Actur,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8831641124694634,41.6731508167337]"""
"1794,Rio Arba de Luesia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8456392904354414,41.66934393106685]"""
"774,Mariana Pineda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:48,8,""[-0.8889811135879315,41.66517106928093]"""
"593,Biblioteca Pública Ricardo Magdalena,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8699481729203055,41.644710847355235]"""
"68,Parque,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:48,6,""[-1.0353634850044033,41.724142879104114]"""
"614,Escuela Oficial de Idiomas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:48,12,""[-0.9052623952463352,41.64228234526772]"""
"1338,CEIP Arcosur,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,9,2025-04-22T23:05:48,18,""[-0.9571485709458536,41.62493976171206]"""
"837,Piscina Ciudad Jardín,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9019236195135931,41.64670566517101]"""
"1962,cañones de Zaragoza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.954894840939523,41.62313924794443]"""
"1956,Maurize Ravel,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:48,12,""[-0.9459665717769382,41.639487970438886]"""
"606,Junta Municipal Miralbueno,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9429562942191083,41.659047103896036]"""
"1830,Mayor,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9421959465993031,41.65932477783289]"""
"11,Colegio Publico Rio Ebro,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:48,10,""[-0.8947027788799831,41.66913013516957]"""
"541,CEIP ROSALES DEL CANAL,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,8,2025-04-22T23:05:48,16,""[-0.9410644025385722,41.63597466412161]"""
"1847,Ibon de Astun,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:48,14,""[-0.9358275635920479,41.65702962368413]"""
"587,Arcosur,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:48,6,""[-0.9620845376437448,41.62165681762823]"""
"1368,IES Valdespartera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:48,14,""[-0.9310453344237847,41.62543939110103]"""
"69,Inserso,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8860417253417436,41.67400875741644]"""
"1938,La Diligencia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:48,12,""[-0.92914365791453,41.62089224685335]"""
"1925,Ciudadano Kane,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9248626186489488,41.6205220516478]"""
"1924,Ciudadano Kane,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9232979967267223,41.62212113909203]"""
"1125,Plaza Tauste,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8680937381629564,41.65165928612366]"""
"772,IES María Moliner,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,4,2025-04-22T23:05:48,4,""[-0.927070821467064,41.65037387052413]"""
"1862,Ángela Bravo Ortega,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:48,14,""[-0.9222598148408019,41.65425755367526]"""
"1030,Enrique Val,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9313538732614307,41.65839890031268]"""
"152,Centro de Salud Grande Covian,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8583978191378888,41.66448951219989]"""
"1058,Estadio El Olivar,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,28,2025-04-22T23:05:48,30,""[-0.9205076188205554,41.62875045526007]"""
"1907,Residencia Royal Augusta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:48,16,""[-0.9151325688518159,41.63391144666896]"""
"1623,Parada bus 0826,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.9168802743555645,41.6463685516032]"""
"171,Colegio Publico Hermanos Marx,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:48,10,""[-0.8831076543189682,41.677359505622306]"""
"1610,CEIP Camón Aznar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9179036345256124,41.657607969065424]"""
"573,Hospital Materno Infantil(Entrada),Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.900079913643214,41.63570633923837]"""
"334,Romareda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,13,2025-04-22T23:05:49,26,""[-0.8997662744603614,41.6366205373142]"""
"182,Esquina con Francico Vitoria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8808248909313309,41.646601056488905]"""
"1218,HIberus,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,4,""[-0.8992766900296839,41.63693740900239]"""
"194,Hospital Miguel Servet (Traumatologia),Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8991295439065125,41.634007210246665]"""
"195,Frente Centro Empresarial de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.910363336083531,41.64181962014165]"""
"196,Centro Empresarial de Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,6,""[-0.9101847156061353,41.64160617102627]"""
"1074,CDM Salduba,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,11,""[-0.8962031589231889,41.63691124403371]"""
"247, Universidad,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.9005625657265065,41.644331842226705]"""
"215,Colegio Publico Montecanal,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.9320587617418786,41.6285447294841]"""
"843,Universidad-Trasera Educación,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,24,2025-04-22T23:05:49,28,""[-0.9012042862514927,41.64175807296345]"""
"218,Esquina Melchor Gaspar de Jovellanos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9264571562146519,41.62776020146051]"""
"257,Universidad,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,19,""[-0.897799024695141,41.64121985063409]"""
"504,Bulevar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8941385221716733,41.64188791999374]"""
"318,Centro Joaquin Roncal,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8793443488934423,41.65479966541364]"""
"812,Cortes-Aljafería,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,10,""[-0.897083933996669,41.65606021199278]"""
"680,Entrada SO del Juzgado de Guardia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8968002454433689,41.66798993166702]"""
"1051,Las Ranillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,18,2025-04-22T23:05:49,19,""[-0.9019849050742758,41.6727634196658]"""
"1306,Torrecillas con Luesia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8675028631635641,41.66195463798127]"""
"1298,Camino Torrecillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8660557427004872,41.663087633745725]"""
"382,Frente Madre Sacramento,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8888842750512502,41.64886513164263]"""
"234,Diputacion Provincial,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,6,""[-0.8815099970467846,41.65228614563516]"""
"1048,Hotel,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,12,""[-0.9009510189183926,41.67278887316066]"""
"706,Subestación Endesa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,12,""[-0.8989055822721475,41.6754402749097]"""
"241,Movilidad Urbana,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,12,""[-0.8852726212247447,41.64962986307968]"""
"1027,Via Pignatelli 65,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8904606845221547,41.63353550915326]"""
"889,Colegio Pompiliano,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8897854328250795,41.6359162375067]"""
"347,Inaem Ranillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8983201192552754,41.67193929643464]"""
"1417,Maestro Marquina,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8869338102279394,41.64008079358794]"""
"1416,Ricardo Lozano,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8889279536980106,41.64082531264537]"""
"1418,Goya,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,110,2025-04-22T23:05:49,20,""[-0.8877680777212442,41.64289941244585]"""
"676,Delegación de Hacienda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8879370109892952,41.65108247758478]"""
"239,Hotel Corona De Aragon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8861054597529702,41.651350313427066]"""
"716,Parque Delicias,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.9114866923869213,41.64554534885044]"""
"1753,María Zayas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8900275548327724,41.667857081077045]"""
"237,CEOE Zaragoza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8881217194638272,41.662928282765016]"""
"928,Kiosko Almozara,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8942897570583539,41.66230877989614]"""
"931,Clínica Montpellier,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9127642846889968,41.63599479643441]"""
"936,IES Jerónimo Zurita,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9098979334422,41.64425401008221]"""
"634,IES José Manuel Blecua,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8765708822181146,41.62620375795443]"""
"968,CEIP Julio Verne,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.9243347930024904,41.65663442869793]"""
"978,Puerto Venecia-Ikea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8910615001016199,41.60802922830775]"""
"153,C/ Jesus Burriel Alias junto a pista polivalente,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8567471829275963,41.65411173993791]"""
"510,Frente Telefonica,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8841430279528849,41.649167320548734]"""
"1989,Plaza Salamero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,8,""[-0.8838251723280909,41.652748691917616]"""
"732,Tomás Higuera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8623941879045454,41.6430921704112]"""
"1476,Fray Luis Urbano,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8590643235813572,41.64575556400706]"""
"1512,Maestro Mingote,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8624812766618176,41.64853011110381]"""
"1162,Entrada calle Concepción Contel Barea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8634703006795024,41.65604348260628]"""
"192,Hospital Materno Infantil(Entrada),Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.9001095510611573,41.635729391778085]"""
"289,Colegio Publico Hilarion Gimeno,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8669550514075498,41.659453338879665]"""
"290,Castillo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8940608609815267,41.656148192449066]"""
"53,Hospital Materno Infantil,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8997767875860796,41.63605176777746]"""
"628,Franciscanas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.894254131902068,41.63956615647175]"""
"380,Esquina con Escosura,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8990227455327933,41.64911989783764]"""
"816,Cuellar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8842945214885677,41.63809582270059]"""
"1374,Mosquetera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8983730205088295,41.651543303464166]"""
"230,Urbanización,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8963236810042012,41.659654134206946]"""
"642,A.P.E. Lycee Francais Molière,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8833914728330665,41.66220005070158]"""
"58,IES San Valero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8785944536582814,41.66965609978334]"""
"766,Alberto Casañal,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8748675328106081,41.672717974885984]"""
"90,Avda. Movera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,6,""[-0.8289494096673921,41.6522896470489]"""
"91,Colegio Publico Juan Pablo Bonet,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,11,""[-0.8386445304446613,41.668867420968404]"""
"1822,Tintoretto,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.8726453600534713,41.61862341845786]"""
"1519,Colegio Público Calixto Ariño,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8709630326166651,41.636411093067316]"""
"184,Esquina con Jose Mª Lacarra,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.8808142547378519,41.64339311408645]"""
"186,Tanatorio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8817676000188668,41.642404634538586]"""
"1133,Blanco Cordero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8684155093839917,41.6513466512674]"""
"291,Sobrarbe esquina con Pano y Ruata,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8736897492271432,41.66098828177284]"""
"246,Esquina con Martinez Pelayo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,9,2025-04-22T23:05:49,18,""[-0.900451466108229,41.64475194093421]"""
"1294,Mas de las Matas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8689868311090859,41.66408566130756]"""
"252,Universidad-Físicas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8992754499301091,41.64202219666723]"""
"467,Calamocha,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8731997089449282,41.673913634064036]"""
"1792,Albarracin,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8687897300433816,41.67283584388397]"""
"1154,Cocheras Autobuses Urbanos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,12,""[-0.8583211421059499,41.63252602799967]"""
"37,IES Tiempos Modernos,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,15,2025-04-22T23:05:49,30,""[-0.8832657252005319,41.67691050052004]"""
"64,Zaragoza Activa,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8718766211071579,41.63923021610606]"""
"542,CEPI ESCUELAS PÍAS SANTA INGRACIA,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.8709318109543785,41.633360829975636]"""
"736,Cesáreo Alierta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.868495247208887,41.63803321792125]"""
"212,Junta Municipal Las Fuentes,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.86877979870576,41.64515198474921]"""
"1126,Calle Romea,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.874642685359349,41.65110547777339]"""
"962,Calle Mayor,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8743973146476532,41.652537218383024]"""
"446,Calanda con Bolivia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.9031727975039854,41.65053750498019]"""
"1736,Rafael Alberti,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8830908829729133,41.66920303951216]"""
"1767,Manuel Rotellar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8755336625901347,41.675527805483334]"""
"515,Centro de Documentacion y Consulta,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,14,2025-04-22T23:05:49,22,""[-0.8876991327047712,41.646573992368815]"""
"518,CPM Ciudad de Zaragoza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.9144653397813872,41.64763462715858]"""
"1585,Ventura Rodríguez,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.8751117829566482,41.635637304583334]"""
"1427,Miraflores,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8733639043465086,41.64420473200755]"""
"1596,Camino Cabaldos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8691299612546297,41.641075220583716]"""
"205,Plaza Utrillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,12,2025-04-22T23:05:49,24,""[-0.8676792030313226,41.64097055290606]"""
"1208,IES Don Pedro de Luna,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.8731249772278982,41.65271608195936]"""
